idx,num_steps,num_calcs,question_words,difficulty,answer_magnitude,simcon_correct,simcon_sircl_correct,simcon_transition,codi_correct,codi_sircl_correct,codi_transition,simcon_radius_mean,simcon_sircl_radius_mean,simcon_path_length,simcon_sircl_path_length
0,2,2,52,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.422775,8.66955,103.01338,60.373077
1,2,2,22,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.301656,6.934974,81.59906,42.252663
2,4,4,35,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,9.50364,8.532879,70.48055,58.370773
3,2,2,25,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,12.869544,7.144754,85.68366,43.8188
4,2,2,87,easy (1-2 steps),small (11-100),True,True,both_correct,True,False,regressed,11.642723,7.614806,80.48819,48.492928
5,5,5,41,hard (5-6 steps),small (11-100),False,True,recovered,False,True,recovered,11.98108,8.914507,74.522545,58.579582
6,3,3,32,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.41937,8.488005,101.34491,60.548897
7,4,4,51,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,10.7168045,7.6624107,70.26861,52.096146
8,7,7,82,very hard (7+ steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.677821,9.409507,84.07715,58.49145
9,5,5,44,hard (5-6 steps),medium (101-1K),True,True,both_correct,False,False,both_wrong,13.26796,9.120826,87.908966,63.161385
10,5,5,51,hard (5-6 steps),medium (101-1K),True,True,both_correct,False,False,both_wrong,12.834404,9.531602,92.25418,67.01357
11,4,4,45,medium (3-4 steps),medium (101-1K),False,True,recovered,False,False,both_wrong,14.123512,10.320762,106.027954,74.464134
12,4,4,53,medium (3-4 steps),small (11-100),False,True,recovered,False,True,recovered,12.696433,7.935256,99.166916,55.33685
13,3,2,46,medium (3-4 steps),small (11-100),True,False,regressed,False,False,both_wrong,11.525596,8.8271,90.32145,59.35577
14,5,4,37,hard (5-6 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.429853,9.561568,107.24898,76.83981
15,3,3,69,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,10.839277,9.508309,80.1412,55.85262
16,4,4,38,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,True,recovered,9.9482975,8.476277,79.2303,50.867565
17,4,4,41,medium (3-4 steps),large (>1K),False,False,both_wrong,False,True,recovered,14.39562,8.444891,109.96855,56.67475
18,3,3,21,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.392034,6.772487,92.089485,42.90806
19,4,4,51,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,9.905752,7.3743777,71.04932,51.04612
20,4,4,49,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.775251,11.057754,98.02409,85.045006
21,2,2,34,easy (1-2 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.057813,7.1230364,77.043304,43.48291
22,3,3,41,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.647248,7.867461,96.74929,52.431866
23,2,2,27,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,10.374278,7.591996,66.4737,52.20909
24,3,0,26,medium (3-4 steps),small (11-100),False,True,recovered,True,False,regressed,12.743027,7.257586,59.188602,43.495384
25,5,5,46,hard (5-6 steps),tiny (≤10),False,False,both_wrong,True,True,both_correct,14.110521,11.109213,104.953415,81.05633
26,2,1,45,easy (1-2 steps),medium (101-1K),False,False,both_wrong,False,True,recovered,13.568451,10.805949,93.04768,75.67887
27,2,1,41,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.753296,7.976467,92.912445,50.504276
28,2,2,39,easy (1-2 steps),small (11-100),True,True,both_correct,False,True,recovered,9.505541,6.695868,73.84261,40.706505
29,3,2,60,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.909078,8.922412,95.35389,57.399662
30,3,3,24,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,13.923852,8.736632,105.332054,60.59022
31,4,4,49,medium (3-4 steps),small (11-100),False,True,recovered,False,False,both_wrong,13.293628,9.44808,97.334854,61.997982
32,2,2,33,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.136565,7.800128,92.54832,49.085346
33,6,2,20,hard (5-6 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.825209,8.526755,110.67689,56.14918
34,3,2,28,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.958386,9.35847,106.452255,64.17481
35,3,3,33,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,10.232165,7.9291606,79.147736,50.267925
36,3,3,26,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.181519,7.3842654,94.81018,47.170322
37,4,4,49,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,12.837782,8.986702,90.47819,59.8085
38,5,5,34,hard (5-6 steps),tiny (≤10),False,True,recovered,False,False,both_wrong,9.488099,7.1087174,63.32146,49.8499
39,7,6,65,very hard (7+ steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.752792,8.470103,70.55582,56.60116
40,2,2,31,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.671892,6.456879,79.33262,42.246357
41,2,2,95,easy (1-2 steps),medium (101-1K),False,True,recovered,True,True,both_correct,11.693593,7.6062493,90.02851,47.755665
42,2,2,65,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.452987,8.217442,102.494354,48.969555
43,4,2,41,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.069658,8.28097,108.70948,59.968815
44,4,4,48,medium (3-4 steps),small (11-100),False,False,both_wrong,True,True,both_correct,9.438402,6.4728117,67.35314,44.19591
45,5,4,79,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.838172,8.648706,87.80818,58.36313
46,4,1,70,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,9.971466,6.429253,81.56643,41.354473
47,6,6,36,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.918832,9.675392,70.23039,68.83258
48,2,2,31,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.926997,7.478199,92.15375,46.80126
49,3,3,31,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.35837,8.925217,108.81725,66.4535
50,3,3,29,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,11.128949,6.719409,83.84685,41.73989
51,3,3,36,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.894567,7.9566526,75.86905,51.155655
52,3,3,45,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,11.590403,8.179079,88.6466,58.18156
53,3,3,78,medium (3-4 steps),small (11-100),False,False,both_wrong,True,True,both_correct,12.602881,9.787033,87.96863,81.50714
54,3,3,63,medium (3-4 steps),small (11-100),False,True,recovered,False,True,recovered,12.690284,7.4131455,82.20135,48.243084
55,2,2,29,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.125798,7.294487,91.37117,43.255356
56,2,2,37,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.824672,8.09173,105.02443,51.659485
57,2,2,60,easy (1-2 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.726172,8.20819,68.975945,52.47483
58,3,2,55,medium (3-4 steps),small (11-100),True,False,regressed,False,False,both_wrong,11.290952,10.815157,85.73156,76.94677
59,2,2,24,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,16.405045,8.096955,80.40237,50.484215
60,3,3,26,medium (3-4 steps),small (11-100),True,False,regressed,False,False,both_wrong,11.420328,8.461871,74.7023,54.22785
61,3,3,42,medium (3-4 steps),large (>1K),True,True,both_correct,True,True,both_correct,12.967194,8.116649,91.821396,57.44977
62,3,2,46,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,9.043934,7.699235,62.88015,49.428734
63,6,6,59,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,11.397647,10.266143,84.62153,84.556595
64,2,2,79,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,12.719299,5.962326,80.521194,38.036068
65,4,4,39,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.718139,9.026966,93.57579,68.4331
66,5,5,50,hard (5-6 steps),small (11-100),False,False,both_wrong,True,False,regressed,11.335181,7.8818016,85.83118,52.513905
67,3,3,39,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,14.743278,9.524214,110.91568,73.72644
68,3,3,28,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.828896,7.8362036,113.81204,54.30035
69,2,2,40,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.465991,7.987935,99.841835,45.574184
70,4,4,36,medium (3-4 steps),large (>1K),False,True,recovered,False,False,both_wrong,11.109625,10.763093,87.16998,90.01515
71,2,2,37,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.939257,7.58614,89.17163,44.43046
72,3,3,35,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.447554,9.617181,123.178024,62.064445
73,4,4,31,medium (3-4 steps),medium (101-1K),False,True,recovered,False,False,both_wrong,13.164129,9.331117,100.16339,70.05104
74,7,4,77,very hard (7+ steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.328833,9.872606,84.0478,70.32246
75,5,5,55,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.681531,8.866551,78.15187,60.24901
76,5,5,70,hard (5-6 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.974486,10.002143,99.21128,84.92559
77,3,2,38,medium (3-4 steps),small (11-100),True,False,regressed,True,True,both_correct,13.0482435,8.079854,93.609955,48.849487
78,5,5,31,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,11.213989,9.334791,87.96754,73.952934
79,2,2,32,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.048303,7.301909,76.72,46.34871
80,4,4,26,medium (3-4 steps),tiny (≤10),True,True,both_correct,False,True,recovered,13.084676,8.703717,91.86499,58.60171
81,3,2,46,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.021391,8.643028,102.916534,61.758923
82,2,2,22,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.454016,9.548744,116.70582,65.91504
83,2,2,22,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.697477,7.7195544,88.18806,44.778942
84,6,3,18,hard (5-6 steps),small (11-100),True,True,both_correct,False,True,recovered,13.473061,8.607589,103.23918,58.87405
85,3,3,70,medium (3-4 steps),small (11-100),True,True,both_correct,True,False,regressed,11.272802,8.171851,66.60255,60.97702
86,3,3,78,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.210006,8.010637,104.91643,55.863853
87,4,3,64,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,10.660597,6.812782,65.60079,43.16734
88,4,0,23,medium (3-4 steps),large (>1K),True,True,both_correct,True,True,both_correct,8.658297,4.931476,35.799747,27.673773
89,2,2,35,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,10.562327,8.617183,75.96912,60.028736
90,4,4,72,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.432073,8.78162,95.87723,64.28095
91,3,3,30,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.088628,8.490877,102.52183,62.42357
92,3,2,38,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,9.122889,7.550145,67.776955,47.818935
93,3,3,54,medium (3-4 steps),small (11-100),True,False,regressed,False,False,both_wrong,12.023904,7.30944,89.22928,47.627808
94,4,3,44,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,13.85038,9.188906,91.17048,60.584473
95,4,4,29,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.235845,9.835428,101.29792,84.472855
96,2,2,25,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.835923,7.1691117,93.74701,44.38962
97,3,3,41,medium (3-4 steps),small (11-100),True,True,both_correct,False,True,recovered,10.118434,6.8518534,70.858826,45.17323
98,2,1,76,easy (1-2 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.405371,7.2506375,81.88203,40.90945
99,4,4,63,medium (3-4 steps),small (11-100),False,True,recovered,True,True,both_correct,10.971053,9.040502,73.70791,70.10701
100,6,6,71,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.793397,10.445166,85.48193,70.14996
101,3,3,60,medium (3-4 steps),tiny (≤10),False,False,both_wrong,True,False,regressed,12.340218,8.007574,85.37331,51.017727
102,3,3,55,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.911307,7.6976733,71.16087,50.955864
103,2,2,54,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.277365,6.6460795,108.73696,38.21502
104,4,4,36,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.968957,8.909413,100.47977,65.667786
105,2,2,24,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.432185,7.5213246,93.919586,45.24838
106,6,6,31,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,8.893881,7.9230433,58.600502,50.462906
107,7,2,86,very hard (7+ steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,9.304162,8.44563,66.28486,49.500576
108,3,3,67,medium (3-4 steps),small (11-100),True,True,both_correct,False,False,both_wrong,12.510686,8.711008,90.90074,55.696617
109,3,3,44,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,11.279405,9.313204,85.52211,66.95687
110,4,4,65,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.991385,9.59619,104.76675,70.48714
111,4,4,59,medium (3-4 steps),small (11-100),True,False,regressed,False,False,both_wrong,11.894844,8.391574,92.03622,50.69349
112,2,2,51,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,10.192967,7.0992346,69.61107,49.43346
113,2,2,23,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.637178,8.092267,89.59704,48.025246
114,2,1,61,easy (1-2 steps),tiny (≤10),False,False,both_wrong,False,True,recovered,14.278107,8.037185,80.24499,48.1456
115,5,3,70,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.596696,9.598007,68.47211,54.545525
116,2,2,39,easy (1-2 steps),small (11-100),True,False,regressed,True,True,both_correct,15.209247,9.101693,112.93567,54.134228
117,2,2,21,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.757072,7.830048,95.230156,46.277336
118,3,3,59,medium (3-4 steps),tiny (≤10),False,True,recovered,True,True,both_correct,12.254217,7.7352643,91.07147,53.49858
119,7,4,55,very hard (7+ steps),large (>1K),False,False,both_wrong,False,False,both_wrong,10.23844,8.409942,79.10646,61.950314
120,2,2,33,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.7954,8.020571,90.42966,47.11673
121,3,3,39,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,11.520719,8.490968,90.26868,54.502853
122,5,5,50,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.30693,7.210202,64.161156,45.023052
123,4,4,27,medium (3-4 steps),small (11-100),True,True,both_correct,True,False,regressed,12.866799,8.595281,92.442604,58.880283
124,2,2,54,easy (1-2 steps),tiny (≤10),True,False,regressed,True,False,regressed,11.54052,8.194355,87.094475,52.57103
125,2,2,90,easy (1-2 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,9.806227,6.6328955,75.34203,40.23831
126,2,2,35,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.87293,7.6535897,95.94742,45.75411
127,2,2,27,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,15.947137,7.485562,92.8146,46.98128
128,6,6,59,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.998006,10.452169,79.84619,80.908966
129,4,4,45,medium (3-4 steps),large (>1K),False,True,recovered,True,True,both_correct,8.685608,8.6251955,58.51499,64.39578
130,3,3,42,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.211053,8.261024,104.25659,53.442917
131,2,2,25,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,16.267626,7.950149,105.655655,47.873974
132,4,4,46,medium (3-4 steps),small (11-100),True,True,both_correct,False,True,recovered,12.275069,8.662162,87.50735,56.71708
133,3,3,36,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.123244,8.800663,96.27562,60.14966
134,2,2,21,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.255783,7.839486,90.54869,47.230904
135,3,1,36,medium (3-4 steps),small (11-100),True,False,regressed,False,False,both_wrong,12.656379,8.00046,101.056175,60.633354
136,2,0,32,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.552961,7.243766,75.0241,43.586662
137,6,5,45,hard (5-6 steps),small (11-100),False,True,recovered,False,False,both_wrong,15.172102,11.246789,112.6006,83.00562
138,5,5,59,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.436692,9.871361,89.53702,62.2806
139,2,2,33,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.624536,7.40898,80.955246,42.475334
140,3,2,27,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.035581,8.05386,104.64963,52.93228
141,7,1,32,very hard (7+ steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,10.495264,7.6395836,80.42155,48.53446
142,2,2,39,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,11.091281,6.852901,88.13473,43.308285
143,4,4,40,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.676875,9.79274,87.64964,66.35926
144,7,7,110,very hard (7+ steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.374344,9.452138,90.58555,60.127113
145,3,3,31,medium (3-4 steps),large (>1K),True,True,both_correct,True,True,both_correct,13.522467,8.432406,98.3233,55.309765
146,3,3,62,medium (3-4 steps),large (>1K),True,True,both_correct,False,False,both_wrong,13.986028,8.918656,106.32988,57.17377
147,4,4,104,medium (3-4 steps),small (11-100),True,False,regressed,False,True,recovered,10.514716,7.7384553,73.845764,49.36152
148,2,2,50,easy (1-2 steps),small (11-100),True,False,regressed,True,False,regressed,10.427064,6.0678477,70.486145,33.750183
149,2,2,35,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.1471615,7.4880114,79.918045,47.040718
150,5,5,78,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.922518,9.085755,72.95184,59.42987
151,5,4,74,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,11.739301,7.827615,79.32898,53.32602
152,3,3,31,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.315674,8.2668295,89.05261,54.16373
153,5,5,85,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.3129425,7.052007,79.83251,42.85616
154,7,7,45,very hard (7+ steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,13.099011,9.248448,97.79865,66.1067
155,6,6,48,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,14.089346,8.913455,100.1187,53.815422
156,2,2,53,easy (1-2 steps),large (>1K),False,False,both_wrong,True,False,regressed,11.629125,7.1131663,82.042336,44.660347
157,8,6,82,very hard (7+ steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.699862,9.547242,84.91658,66.53894
158,3,3,37,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.070778,8.501212,111.848946,58.793713
159,2,2,43,easy (1-2 steps),small (11-100),True,False,regressed,False,True,recovered,11.529005,7.3473163,78.490845,45.877068
160,2,1,45,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.354059,8.72615,83.215706,49.795944
161,7,7,46,very hard (7+ steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.526045,8.617054,73.340614,52.361305
162,4,4,31,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.991372,8.560943,78.447754,64.38744
163,3,3,43,medium (3-4 steps),small (11-100),False,False,both_wrong,False,True,recovered,8.893323,7.4965854,55.94228,46.40094
164,2,2,53,easy (1-2 steps),small (11-100),False,True,recovered,True,True,both_correct,12.625265,8.005523,91.97885,55.11486
165,2,2,88,easy (1-2 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.1870165,6.4301844,88.96992,40.017307
166,2,2,46,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.657237,6.8548617,97.85336,43.066902
167,6,2,22,hard (5-6 steps),small (11-100),True,True,both_correct,True,True,both_correct,10.287591,8.261207,76.59154,57.176407
168,2,2,20,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.626379,7.752254,86.14448,47.29826
169,3,3,23,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.939424,8.526659,98.95038,58.842236
170,4,4,48,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.913008,8.544379,106.48836,60.895164
171,4,4,38,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,14.944255,10.379005,96.756775,69.34793
172,5,5,51,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.41054,6.5687156,89.91337,38.855576
173,4,4,55,medium (3-4 steps),large (>1K),True,False,regressed,True,False,regressed,9.71835,8.157376,64.77541,53.710136
174,3,2,85,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.058416,7.5079184,64.193504,50.6926
175,5,5,47,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,6.836705,7.6039844,38.916637,48.33024
176,2,1,33,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.829512,7.5233455,86.12902,46.234783
177,7,7,66,very hard (7+ steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,9.359433,8.686069,55.51124,69.49616
178,4,4,29,medium (3-4 steps),medium (101-1K),True,True,both_correct,False,True,recovered,13.321168,8.778748,92.04787,61.159893
179,2,2,33,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,15.260516,8.331383,114.211815,54.478424
180,2,2,39,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.351625,8.233808,90.919556,50.878777
181,2,2,73,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,15.150934,8.987665,120.928246,65.173454
182,4,4,27,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,14.227168,8.580033,108.08574,61.8546
183,4,3,102,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,9.259249,7.318989,59.51139,45.72238
184,3,0,34,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.625539,7.015921,66.425,42.290794
185,2,2,33,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.105523,7.494175,76.629166,47.29757
186,5,4,96,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.116492,8.177648,66.943405,50.013645
187,3,3,29,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,12.25206,9.21863,92.469635,66.252945
188,3,3,57,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.669241,7.912944,79.281944,53.577614
189,4,3,50,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,13.271797,9.386667,85.40116,67.90673
190,2,2,19,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,15.389527,7.7390876,95.78044,48.28216
191,2,2,30,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,14.401794,7.35022,95.8311,44.389645
192,5,5,36,hard (5-6 steps),small (11-100),True,False,regressed,False,False,both_wrong,14.860092,11.67688,109.964516,88.30617
193,4,4,90,medium (3-4 steps),small (11-100),False,False,both_wrong,True,False,regressed,10.889158,7.3723063,70.70008,48.552784
194,2,2,29,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,10.954549,7.7055135,78.036705,53.337482
195,2,2,26,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,11.654129,6.6105886,82.62413,43.532402
196,2,2,33,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.544809,7.754611,91.01695,48.95869
197,2,2,34,easy (1-2 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,12.714294,8.020387,106.20556,50.747814
198,5,5,63,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.990679,9.413735,90.922516,69.33973
199,5,5,64,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,10.349935,7.4999433,71.96972,54.522076
200,3,3,39,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.686945,8.558504,102.94038,51.80886
201,4,4,53,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,7.5807924,9.246661,48.393192,68.93475
202,2,2,37,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.097468,8.137,88.15992,48.549984
203,4,4,81,medium (3-4 steps),small (11-100),False,True,recovered,False,True,recovered,12.272943,8.669852,84.38343,60.743286
204,4,4,47,medium (3-4 steps),small (11-100),False,True,recovered,False,True,recovered,13.471292,8.958604,100.16849,63.380764
205,4,3,59,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.831612,8.068776,78.36025,54.724358
206,5,5,60,hard (5-6 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.077406,8.838881,94.65305,63.718056
207,4,4,40,medium (3-4 steps),large (>1K),True,False,regressed,False,False,both_wrong,12.734465,8.32249,96.77739,57.31709
208,4,3,55,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.295855,8.104386,108.28465,54.99937
209,5,4,27,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,8.330367,7.9901767,53.38505,53.620132
210,6,6,77,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.7434,8.895077,68.6897,56.86473
211,7,1,46,very hard (7+ steps),tiny (≤10),False,True,recovered,False,False,both_wrong,8.688352,5.5103164,57.46959,35.758
212,4,4,35,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,11.051242,8.377613,81.40181,49.335392
213,3,3,46,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.417104,8.010996,98.93396,51.75392
214,7,2,51,very hard (7+ steps),tiny (≤10),True,False,regressed,True,True,both_correct,10.899367,4.4635425,44.65645,25.929296
215,2,2,38,easy (1-2 steps),small (11-100),False,True,recovered,True,True,both_correct,11.815448,7.8087773,94.249306,48.973915
216,4,4,36,medium (3-4 steps),medium (101-1K),True,False,regressed,True,True,both_correct,12.213412,8.786444,89.07703,65.60782
217,2,2,27,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.9577,8.502316,85.630356,49.73424
